objectID,ID,slug,name,popularity,type,_geoloc/lat,_geoloc/lng,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,area_id,area_name,country_id,country_name,city_id,city_name,state_id,state_name,verified_map_id,features/0,features/1,features/2,features/3,features/4,features/5,features/6,activities/0,activities/1,activities/2,activities/3,feature_names/0,feature_names/1,feature_names/2,feature_names/3,feature_names/4,feature_names/5,feature_names/6,activity_names/0,activity_names/1,activity_names/2,activity_names/3,overview,num_reviews,units,area_slug,trail_id,city_url,park_slug,profile_photo_url,features/7,activities/4,activities/5,feature_names/7,activity_names/4,activity_names/5,activities/6,activity_names/6,features/8,feature_names/8,activities/7,activity_names/7,activities/8,features/9,feature_names/9,activity_names/8,features/10,feature_names/10,activities/9,activities/10,activity_names/9,activity_names/10,features/11,feature_names/11
trail-10413813,10413813,us/maryland/glee-mill-path,Glee Mill Path,1.771,trail,39.46665,-76.97002,4828.02,55.778400000000005,1,O,1,4.5,10119640,Morgan Run Environmental Area,313,United States,8035,Sykesville,21,Maryland,23826312,dogs-leash,forest,kids,wildlife,,,,hiking,trail-running,,,Dogs Leash,Forest,Kid Friendly,Wildlife,,,,Hiking,Running,,,,2,i,parks/us/maryland/morgan-run-environmental-area,10413813,us/maryland/sykesville,us/maryland/morgan-run-environmental-area,https://cdn-assets.alltrails.com/uploads/photo/image/16756605/large_ba55eec2dbee650a525a8a9eae3a79e3.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10341919,10341919,us/maryland/bishop-walsh-to-cumberland-overlook,Bishop Walsh to Cumberland Overlook,1.7009,trail,39.66122,-78.79189,2896.812,95.7072,1,O,2,2.5,10166251,Narrows Scenic Park,313,United States,1950,Cumberland,21,Maryland,22542613,dogs-leash,forest,kids,views,wildlife,,,hiking,nature-trips,walking,,Dogs Leash,Forest,Kid Friendly,Views,Wildlife,,,Hiking,Nature Trips,Walking,,,5,i,parks/us/maryland/narrows-scenic-park,10341919,us/maryland/cumberland,us/maryland/narrows-scenic-park,https://cdn-assets.alltrails.com/uploads/photo/image/21045490/large_429dd3090483746794a389c11139d4ea.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10271737,10271737,us/maryland/triadelphia-reservoir--2,Tridelphia Reservoir,1.6968,trail,39.19876,-77.01526,13035.654,209.7024,3,O,1,2,10161212,Triadelphia Reservoir,313,United States,11648,Brinklow,21,Maryland,17787664,dogs-leash,forest,lake,river,,,,birding,fishing,hiking,nature-trips,Dogs Leash,Forest,Lake,River,,,,Bird Watching,Fishing,Hiking,Nature Trips,,5,i,parks/us/maryland/triadelphia-reservoir,10271737,us/maryland/brinklow,us/maryland/triadelphia-reservoir,https://cdn-assets.alltrails.com/uploads/photo/image/19997682/large_907f1ecd76880b76262b6071c3367053.jpg,,paddle-sports,walking,,Paddle Sports,Walking,horseback-riding,Horseback Riding,,,canoeing,,,,,,,,,,,,,
trail-10423632,10423632,us/maryland/long-ridge-loop,Long Ridge Loop,1.6954,trail,39.65012,-78.29389,6115.492,155.7528,1,L,1,3.5,10169310,Woodmont Natural Resource Management Area,313,United States,3436,Hancock,21,Maryland,23636399,dogs-leash,forest,wildlife,,,,,hiking,nature-trips,trail-running,,Dogs Leash,Forest,Wildlife,,,,,Hiking,Nature Trips,Running,,,3,i,parks/us/maryland/woodmont-natural-resource-management-area,10423632,us/maryland/hancock,us/maryland/woodmont-natural-resource-management-area,https://cdn-assets.alltrails.com/uploads/photo/image/22399495/large_af35fcc8063a5745366d63e3e60ed817.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10430687,10430687,us/maryland/wilde-lake-and-lake-kittamaqundi--2,Wilde Lake and Lake Kittamaqundi,1.683,trail,39.22432,-76.86024,7402.964,39.9288,1,L,1,4,10169489,Lake Kittamaqundi Park,313,United States,1727,columbia,21,Maryland,23827612,dogs-leash,forest,lake,kids,wildlife,,,birding,hiking,,,Dogs Leash,Forest,Lake,Kid Friendly,Wildlife,,,Bird Watching,Hiking,,,,4,i,parks/us/maryland/lake-kittamaqundi-park,10430687,us/maryland/columbia,us/maryland/lake-kittamaqundi-park,,,,,,,,,,,,,,,,,,,,,,,,,
trail-10363758,10363758,us/maryland/sudbrook-park,Sudbrook Park,1.68,trail,39.36829,-76.73546,965.604,3.9624,1,L,1,4,10167147,Sudbrook Park,313,United States,25653,Pikesville,21,Maryland,22900021,dogs-leash,kids,,,,,,nature-trips,walking,,,Dogs Leash,Kid Friendly,,,,,,Nature Trips,Walking,,,,3,i,parks/us/maryland/sudbrook-park,10363758,us/maryland/pikesville,us/maryland/sudbrook-park,https://cdn-assets.alltrails.com/uploads/photo/image/23115242/large_1779283f38b42b30212968e00dc1c804.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10409700,10409700,us/maryland/jug-bay-green-trail,Jug Bay Green Trail,1.653,trail,38.77332,-76.71049,5954.558,39.9288,1,L,1,4.5,10170074,Jug Bay Natural Area,313,United States,8414,Upper Marlboro,21,Maryland,23288930,forest,kids,river,wildlife,,,,hiking,nature-trips,,,Forest,Kid Friendly,River,Wildlife,,,,Hiking,Nature Trips,,,,4,i,parks/us/maryland/jug-bay-natural-area,10409700,us/maryland/upper-marlboro,us/maryland/jug-bay-natural-area,,,,,,,,,,,,,,,,,,,,,,,,,
trail-10376758,10376758,us/maryland/double-oak-road-trail-and-parker-creek-trail,Double Oak Road Trail and Parker Creek Trail Loop,1.6514,trail,38.54711,-76.53308,4988.954,77.724,3,L,,4.5,10119615,American Chestnut Land Trust,313,United States,6709,Prince Frederick,21,Maryland,22256335,dogs-leash,forest,,,,,,hiking,nature-trips,trail-running,walking,Dogs Leash,Forest,,,,,,Hiking,Nature Trips,Running,Walking,,2,i,parks/us/maryland/american-chestnut-land-trust,10376758,us/maryland/prince-frederick,us/maryland/american-chestnut-land-trust,https://cdn-assets.alltrails.com/uploads/photo/image/19730754/large_1867e8b4a3227d5c4c15f16c39bfd4ca.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10367192,10367192,us/maryland/wilson-mill-mount-builder-bennett-ridge-woodcock-hollow-whitetail-stoney-brook,"Wilson Mill, Mount Builder, Bennett Ridge, Woodcock Hollow, Whitetail, Stoney Brook",1.6462,trail,39.26409,-77.28238,5793.624,120.7008,1,L,2,4.5,10119635,Little Bennett Regional Park,313,United States,1588,Clarksburg,21,Maryland,22007220,forest,views,,,,,,birding,hiking,nature-trips,trail-running,Forest,Views,,,,,,Bird Watching,Hiking,Nature Trips,Running,,3,i,parks/us/maryland/little-bennett-regional-park,10367192,us/maryland/clarksburg,us/maryland/little-bennett-regional-park,,,walking,,,Walking,,,,,,,,,,,,,,,,,,,
trail-10028165,10028165,us/maryland/number-nine-trolley-trail,Number Nine Trolley Trail [CLOSED],1.6207,trail,39.26836,-76.7934,4828.02,65.8368,1,O,2,4,,,313,United States,2479,Ellicott City,21,Maryland,21721698,rails-trails,ada,dogs-leash,forest,kids,paved,river,hiking,road-biking,trail-running,walking,Rails Trails,Wheelchair Friendly,Dogs Leash,Forest,Kid Friendly,Paved,River,Hiking,Road Biking,Running,Walking,,59,i,,10028165,us/maryland/ellicott-city,,https://cdn-assets.alltrails.com/uploads/photo/image/11305962/large_482ffebe41716b176b22314bcc181b87.jpg,strollers,rails-trails,,Stroller Friendly,,,,,views,Views,,,,wildlife,Wildlife,,,,,,,,,
trail-10396481,10396481,us/maryland/tari-moore-recreational-trail,Tari Moore Recreational Trail,1.6014,trail,39.69972,-75.9739,3540.548,25.908,1,L,1,5,10166858,Calvert Regional Park,313,United States,5850,North East,21,Maryland,22836695,dogs-leash,kids,,,,,,hiking,trail-running,,,Dogs Leash,Kid Friendly,,,,,,Hiking,Running,,,,3,i,parks/us/maryland/calvert-regional-park,10396481,us/maryland/north-east,us/maryland/calvert-regional-park,,,,,,,,,,,,,,,,,,,,,,,,,
